ID,name,description
f2fdecc9-e160-452d-a14d-55c85eb27fae,Traditional Dairy #16,"High quality, select items in the Traditional Dairy #16 department."
239cbd1a-3a8b-4931-a82f-284b5a1eb828,Vintage Grains #16,"High quality, select items in the Vintage Grains #16 department."
a2f3ec0e-6d2c-435b-9045-da0612ebcb97,Eco-Friendly Meats #16,"High quality, select items in the Eco-Friendly Meats #16 department."
7d89cd54-39dc-4010-a7b3-86618b5cdbbf,Diet Produce #16,"High quality, select items in the Diet Produce #16 department."
8b08bb8f-11d4-4d4c-88ee-c81143ad8331,Gluten-Free Seafood #16,"High quality, select items in the Gluten-Free Seafood #16 department."
3b5c33a8-44f6-493f-9f58-dda06e49bcd1,Premium Breads #16,"High quality, select items in the Premium Breads #16 department."
71a8d3e6-5a83-46da-a9aa-5b5971baadc4,Organic Desserts #16,"High quality, select items in the Organic Desserts #16 department."
d4b7bfa2-5d1e-41a4-832a-4a28adac47ca,Gourmet Sauces #16,"High quality, select items in the Gourmet Sauces #16 department."
1ba84ce0-cae6-4eea-b098-a21ce51d9d09,Fresh Beverages #16,"High quality, select items in the Fresh Beverages #16 department."
31b24930-bf69-4e68-af5a-7121ffb7694d,Selected Spices #16,"High quality, select items in the Selected Spices #16 department."
b20e11a1-3f6c-4c51-8e6a-6b854871a458,Signature Oils #16,"High quality, select items in the Signature Oils #16 department."
af68c89c-776a-4a9d-97dd-86044e2472b3,Artisanal Extracts #16,"High quality, select items in the Artisanal Extracts #16 department."
4a2620d5-612a-4663-96cf-b5fdc7f9454b,Local Beverages #16,"High quality, select items in the Local Beverages #16 department."
85ce179d-70b4-440d-a4dc-50e0dc5182eb,Imported Condiments #16,"High quality, select items in the Imported Condiments #16 department."
e4b72cac-4a70-445e-b249-4fbd4c5e5342,Specialty Confections #16,"High quality, select items in the Specialty Confections #16 department."
c82c4c35-fd17-4d4d-aaed-291765912cfa,Deluxe Dairy #16,"High quality, select items in the Deluxe Dairy #16 department."
8cc2dee7-dbc8-4937-870d-f69fed7087b5,Traditional Grains #16,"High quality, select items in the Traditional Grains #16 department."
1287213c-aa46-4f9d-9d9f-2a9f5700c579,Vintage Meats #16,"High quality, select items in the Vintage Meats #16 department."
cfa05a45-85bd-4b5b-ba43-57901d1279dc,Eco-Friendly Produce #16,"High quality, select items in the Eco-Friendly Produce #16 department."
46db5b74-613e-4bd4-bf44-f79479cdc02f,Diet Seafood #16,"High quality, select items in the Diet Seafood #16 department."
2af53857-9b26-42ff-84d3-e811f7d7c42c,Gluten-Free Snacks #16,"High quality, select items in the Gluten-Free Snacks #16 department."
c1cf84f6-9659-4eb7-92c4-e571471b8e93,Premium Desserts #16,"High quality, select items in the Premium Desserts #16 department."
15ef0e18-e597-4e28-a960-77f2b8a0640b,Organic Sauces #16,"High quality, select items in the Organic Sauces #16 department."
abe227f5-39f1-4c4f-a4a1-681f4015bf3a,Gourmet Beverages #16,"High quality, select items in the Gourmet Beverages #16 department."
5b346e42-4f6b-4ad4-9a99-64ed651fcacb,Fresh Spices #16,"High quality, select items in the Fresh Spices #16 department."
35275be5-765c-4225-9df0-974656bed513,Selected Oils #16,"High quality, select items in the Selected Oils #16 department."
3c9f3ce1-4d67-4a23-b61e-ef2376a7d29f,Signature Extracts #16,"High quality, select items in the Signature Extracts #16 department."
dc5eecdc-0f5e-42f7-90be-f0ef1fa005c5,Artisanal Beverages #16,"High quality, select items in the Artisanal Beverages #16 department."
c45c472e-7d29-414d-9e91-1ec922ad1a4e,Local Condiments #16,"High quality, select items in the Local Condiments #16 department."
ee497468-b557-4e35-9723-0b6da7ebd98a,Imported Confections #16,"High quality, select items in the Imported Confections #16 department."
6345135f-d8a6-4ca3-b416-6383cfb33bce,Specialty Dairy #16,"High quality, select items in the Specialty Dairy #16 department."
ae71318f-0815-47e6-b385-d0561a191aa2,Deluxe Grains #16,"High quality, select items in the Deluxe Grains #16 department."
38605b14-ab61-4ae2-af55-abcddea73417,Traditional Meats #16,"High quality, select items in the Traditional Meats #16 department."
9d3a615f-50b0-4593-8e72-73c5231a4c85,Vintage Produce #16,"High quality, select items in the Vintage Produce #16 department."
0047b9f9-a9b7-4f6e-a427-082572f2411d,Eco-Friendly Seafood #16,"High quality, select items in the Eco-Friendly Seafood #16 department."
4b108d8c-ae34-459a-bbac-e441dcfb6d54,Diet Snacks #16,"High quality, select items in the Diet Snacks #16 department."
096ca29c-cd76-4058-ab5b-be945a9a60d2,Gluten-Free Breads #16,"High quality, select items in the Gluten-Free Breads #16 department."
ab3cc4cb-e692-45c6-9abb-450385401020,Premium Sauces #16,"High quality, select items in the Premium Sauces #16 department."
6c538c20-e308-4c9c-a79e-8b0326027a2f,Organic Beverages #16,"High quality, select items in the Organic Beverages #16 department."
98559fb7-f471-4dbf-a3eb-59cc34d9ee85,Gourmet Spices #16,"High quality, select items in the Gourmet Spices #16 department."
27a4e80e-8c56-46c1-ae83-456b7093bc99,Fresh Oils #16,"High quality, select items in the Fresh Oils #16 department."
f7c8e8df-289d-4c14-b489-148ebdddc259,Selected Extracts #16,"High quality, select items in the Selected Extracts #16 department."
09298d5f-dd58-42aa-85f0-94a21ba2935a,Signature Beverages #16,"High quality, select items in the Signature Beverages #16 department."
f78fe9f7-1aca-4705-bd2b-f1849b64e928,Artisanal Condiments #16,"High quality, select items in the Artisanal Condiments #16 department."
ca2cb437-a76a-482d-9ac2-366ee161883b,Local Confections #16,"High quality, select items in the Local Confections #16 department."
0cff92eb-935e-4172-8b60-d267a150bae0,Imported Dairy #16,"High quality, select items in the Imported Dairy #16 department."
9bc9d266-108b-477c-9abd-efff1ee63a3b,Specialty Grains #16,"High quality, select items in the Specialty Grains #16 department."
96095b41-ebdf-42e2-ab9d-d9a3eafb828c,Deluxe Meats #16,"High quality, select items in the Deluxe Meats #16 department."
cfe2137b-2b61-4d1d-a24c-db6291f4cdac,Traditional Produce #16,"High quality, select items in the Traditional Produce #16 department."
99b5a2fc-7f43-4d62-be9d-7a25de4c982e,Vintage Seafood #16,"High quality, select items in the Vintage Seafood #16 department."
543e4513-8930-4658-96b4-0b8d16dfce12,Eco-Friendly Snacks #16,"High quality, select items in the Eco-Friendly Snacks #16 department."
9c356188-47b7-451f-8f4d-874269822182,Diet Breads #16,"High quality, select items in the Diet Breads #16 department."
0300d0ec-ffda-49db-9054-d5e69bcacdd9,Gluten-Free Desserts #16,"High quality, select items in the Gluten-Free Desserts #16 department."
5d11584b-7164-4501-bc49-b5f7a973958d,Premium Beverages #16,"High quality, select items in the Premium Beverages #16 department."
f5ab2d89-2b78-4bc3-bc5b-a8610410e199,Organic Spices #16,"High quality, select items in the Organic Spices #16 department."
cc61c527-9dee-4b98-aeee-3bd6b579f78c,Gourmet Oils #16,"High quality, select items in the Gourmet Oils #16 department."
cce2cbaa-9256-4461-94d3-1f0849a954ac,Fresh Extracts #16,"High quality, select items in the Fresh Extracts #16 department."
4c86e130-d3e3-421a-8e67-fb696d3d7404,Selected Beverages #16,"High quality, select items in the Selected Beverages #16 department."
99bb00e9-71b3-4f97-bc0e-8a5e718ab314,Signature Condiments #16,"High quality, select items in the Signature Condiments #16 department."
830e4fdd-200b-4be9-a8fa-66370e48f677,Artisanal Confections #16,"High quality, select items in the Artisanal Confections #16 department."
55c20c36-2ba1-4c89-8573-7c9142ebbbdd,Local Dairy #16,"High quality, select items in the Local Dairy #16 department."
ec24c1c4-2612-4c2a-bff4-21241cdd1225,Imported Grains #16,"High quality, select items in the Imported Grains #16 department."
bb9c0006-e92d-4104-bdaa-d77fc0fd5935,Specialty Meats #16,"High quality, select items in the Specialty Meats #16 department."
5d1235d6-9416-4aae-8df7-02f14af064e1,Deluxe Produce #16,"High quality, select items in the Deluxe Produce #16 department."
443e96aa-b87a-41fc-80d8-e95c49430dbf,Traditional Seafood #16,"High quality, select items in the Traditional Seafood #16 department."
f153ee79-d047-4e78-a91c-5099afa0e1b4,Vintage Snacks #16,"High quality, select items in the Vintage Snacks #16 department."
f3c3b97b-b99a-44d7-a580-4f4353a75195,Eco-Friendly Breads #16,"High quality, select items in the Eco-Friendly Breads #16 department."
be74a1cf-5544-4862-8a44-c3943ac6f953,Diet Desserts #16,"High quality, select items in the Diet Desserts #16 department."
f91b0c36-70d4-4d07-b17d-19efac4712f5,Gluten-Free Sauces #16,"High quality, select items in the Gluten-Free Sauces #16 department."
52a562a5-ac0e-438c-a4d5-e1b86e06f0b3,Premium Spices #16,"High quality, select items in the Premium Spices #16 department."
518e57f5-6a08-43a8-80d9-2bd8fe998034,Organic Oils #16,"High quality, select items in the Organic Oils #16 department."
783ca824-f203-462b-bb57-0a3ea53bc002,Gourmet Extracts #16,"High quality, select items in the Gourmet Extracts #16 department."
2c889a54-a52d-44fe-9a34-9335ddb67698,Fresh Beverages #16,"High quality, select items in the Fresh Beverages #16 department."
5af85a5f-7383-4488-95b8-fe8275d5eb15,Selected Condiments #16,"High quality, select items in the Selected Condiments #16 department."
4f76058c-44a5-4f81-aeb5-621c0cdd3083,Signature Confections #16,"High quality, select items in the Signature Confections #16 department."
de6c2006-619a-4f0b-9080-92bb8bafabb9,Artisanal Dairy #16,"High quality, select items in the Artisanal Dairy #16 department."
cd204470-3a18-479e-b11c-c6a27833552f,Local Grains #16,"High quality, select items in the Local Grains #16 department."
26762b33-88a4-47a3-a8ee-74157209ad62,Imported Meats #16,"High quality, select items in the Imported Meats #16 department."
8a7f1819-47cc-421f-8bc0-86688eae04df,Specialty Produce #16,"High quality, select items in the Specialty Produce #16 department."
f94147d6-f122-4d00-b25a-7ea8c2869b6f,Deluxe Seafood #16,"High quality, select items in the Deluxe Seafood #16 department."
921371fb-25eb-4287-98f9-474f1c58b51b,Traditional Snacks #16,"High quality, select items in the Traditional Snacks #16 department."
ac238ba5-d5b9-4423-b8f1-ed6c8b4cb64c,Vintage Breads #16,"High quality, select items in the Vintage Breads #16 department."
7364e89b-f1cd-4e33-a30a-8856ef7c4306,Eco-Friendly Desserts #16,"High quality, select items in the Eco-Friendly Desserts #16 department."
54ace155-6b22-4421-a3c6-36538f9d442b,Diet Sauces #16,"High quality, select items in the Diet Sauces #16 department."
2ab28890-de70-407a-92ad-4f859e9959aa,Gluten-Free Beverages #16,"High quality, select items in the Gluten-Free Beverages #16 department."
fedcaa2e-d208-4665-8cc2-dd282a7eac8b,Premium Oils #16,"High quality, select items in the Premium Oils #16 department."
f6848764-0840-48be-836d-089de02d18b2,Organic Extracts #16,"High quality, select items in the Organic Extracts #16 department."
0ca29b80-e0e8-48d9-a1b4-c2c72e37fba4,Gourmet Beverages #16,"High quality, select items in the Gourmet Beverages #16 department."
a360f051-9dae-4512-a030-2a46fe8d715b,Fresh Condiments #16,"High quality, select items in the Fresh Condiments #16 department."
d8313d2d-f309-4597-9fc3-1f81f7c26f43,Selected Confections #16,"High quality, select items in the Selected Confections #16 department."
1f05cd2e-f5f0-4fcf-a130-9d1083078008,Signature Dairy #16,"High quality, select items in the Signature Dairy #16 department."
410979ae-110a-480c-a881-d008d6ca2e85,Artisanal Grains #16,"High quality, select items in the Artisanal Grains #16 department."
7300901b-060d-40a2-948d-92856b5f7740,Local Meats #16,"High quality, select items in the Local Meats #16 department."
39ec2a71-1df0-45e3-894d-2010f4c04563,Imported Produce #16,"High quality, select items in the Imported Produce #16 department."
8a367bc7-9eee-4423-acfa-6bd030ff8a54,Specialty Seafood #16,"High quality, select items in the Specialty Seafood #16 department."
766621df-fdc5-4894-9bc8-619a21b69647,Deluxe Snacks #16,"High quality, select items in the Deluxe Snacks #16 department."
dfcf8d9f-b46b-4010-8480-27c93c457e3a,Traditional Breads #16,"High quality, select items in the Traditional Breads #16 department."
6717f37b-2e0f-463c-a1d4-7e0212316601,Vintage Desserts #16,"High quality, select items in the Vintage Desserts #16 department."
3c8caa79-7cc5-486e-a69c-a82bb5fbb387,Eco-Friendly Sauces #16,"High quality, select items in the Eco-Friendly Sauces #16 department."
d954f83c-e53f-434a-b8c8-e6197c80ab3d,Diet Beverages #16,"High quality, select items in the Diet Beverages #16 department."
608065db-5412-4f47-a0d0-15a1737374c4,Gluten-Free Spices #16,"High quality, select items in the Gluten-Free Spices #16 department."
e53b2b99-0a57-429e-a11a-6c0c3e8f2eb8,Premium Extracts #16,"High quality, select items in the Premium Extracts #16 department."
3279bd39-84f5-4d60-b1e9-eb05f5ad1bb1,Organic Beverages #16,"High quality, select items in the Organic Beverages #16 department."
efc8059a-c1db-4c46-9228-ea6eef8ea4a6,Gourmet Condiments #16,"High quality, select items in the Gourmet Condiments #16 department."
6f0831c4-2b91-4d8a-8e9e-a0c2a57d0749,Fresh Confections #16,"High quality, select items in the Fresh Confections #16 department."
d8ff262e-04c5-4648-8a53-9ec53a56f3ba,Selected Dairy #16,"High quality, select items in the Selected Dairy #16 department."
a6e3e8b4-3a41-4efc-9255-60d099a8a636,Signature Grains #16,"High quality, select items in the Signature Grains #16 department."
cb1d2f4e-e511-435e-8013-2fb34856cc4a,Artisanal Meats #16,"High quality, select items in the Artisanal Meats #16 department."
bea0a8a5-e572-4f63-9857-4758bf083e3f,Local Produce #16,"High quality, select items in the Local Produce #16 department."
e13327a5-fc90-424a-bc67-50055e0ba3b8,Imported Seafood #16,"High quality, select items in the Imported Seafood #16 department."
2ef4cb7b-6260-4dfe-9fe1-c3a301c4eb5c,Specialty Snacks #16,"High quality, select items in the Specialty Snacks #16 department."
2837049e-5ea1-46df-ae3a-c8b5bda2f68e,Deluxe Breads #16,"High quality, select items in the Deluxe Breads #16 department."
1bd44338-a120-4cac-9385-1949de1eb408,Traditional Desserts #16,"High quality, select items in the Traditional Desserts #16 department."
110ad953-b758-433c-8604-897946991dc2,Vintage Sauces #16,"High quality, select items in the Vintage Sauces #16 department."
d3345ea2-8167-42d9-b8c2-892455d2c332,Eco-Friendly Beverages #16,"High quality, select items in the Eco-Friendly Beverages #16 department."
9ffdca6f-514a-4a67-ba76-d6b54f4bf0b7,Diet Spices #16,"High quality, select items in the Diet Spices #16 department."
4f7399c8-f5e7-4e34-ae05-17ac1f5874fb,Gluten-Free Oils #16,"High quality, select items in the Gluten-Free Oils #16 department."
e69241f5-765a-48ab-a869-bf00c7c79ddf,Premium Beverages #17,"High quality, select items in the Premium Beverages #17 department."
8d64aacb-0f93-4e52-800b-a3e6ea525e89,Organic Condiments #17,"High quality, select items in the Organic Condiments #17 department."
99e2ea46-263e-46d1-8649-2320ea987f28,Gourmet Confections #17,"High quality, select items in the Gourmet Confections #17 department."
d4854324-d0a2-43c1-afb8-bc67e48107e4,Fresh Dairy #17,"High quality, select items in the Fresh Dairy #17 department."
61174c21-6fa8-4574-b73f-86631b3d3776,Selected Grains #17,"High quality, select items in the Selected Grains #17 department."
16df2c2b-42db-4ecf-a917-9b5998bdc33d,Signature Meats #17,"High quality, select items in the Signature Meats #17 department."
e3f4fe18-9d3f-48ed-b248-fa174986e991,Artisanal Produce #17,"High quality, select items in the Artisanal Produce #17 department."
